V1	V2	V3	V4
838	143	349	803	2.20789630379433
839	143	349	1354	2.20782755379433
840	143	349	3726	2.20775005379433
841	143	349	387	2.20771805379433
842	143	349	3751	2.20764080379433
843	143	349	351	2.20758830379433
844	152	349	2806	2.20753767038541
845	152	415	1073	2.20746838070239
846	143	349	696	2.20738630379433
847	146	349	750	2.20726408434695
848	349	1083	2246	2.20719559212724
849	349	738	1592	2.20719555880401
850	146	349	3522	2.20716033434695
851	349	592	1592	2.20714355880401
852	146	349	1220	2.20710708434695
853	203	349	1073	2.20710251195747
854	349	559	1592	2.20710055880401
855	146	349	3094	2.20708883434695
856	146	349	1170	2.20707508434695
857	349	1592	3053	2.20704080880401
858	146	159	349	2.20700158434695
859	143	349	1187	2.20695530379433
860	143	349	1754	2.20693805379433
861	349	487	668	2.20686634756268
862	241	349	3023	2.20679484264993
863	146	349	3665	2.20678683434695
864	72	349	1083	2.20677099480175
865	143	349	3378	2.20671505379433
866	152	349	2734	2.20667485525054
867	349	731	1592	2.20659655880401
868	349	668	879	2.20654984756268
869	146	349	2316	2.20654308434695
870	349	1592	4327	2.20651255880401
871	349	1592	2100	2.20649780880401
872	146	349	882	2.20644083434695
873	146	349	3769	2.20643583434695
874	41	146	349	2.20625433434695
875	146	349	2434	2.20618808434695
876	143	349	1394	2.20618130379433
877	143	349	1252	2.20608005379433
878	349	392	668	2.20606619346598
879	241	349	579	2.20606259264993
880	143	349	2992	2.20603419546776
881	152	349	433	2.20602367038541
882	146	349	351	2.20599858434695
883	241	349	1319	2.20594584264993
884	668	1083	1418	2.20593575288141
885	146	349	990	2.20592733434695
886	143	349	735	2.20591330379433
887	146	349	4184	2.20589884908995
888	146	349	938	2.20586683434695
889	146	349	2477	2.20584933434695
890	143	349	649	2.20583855379433
891	146	349	559	2.20582208434695
892	152	349	1667	2.20579020699958
893	143	349	2475	2.20578805379433
894	349	392	1121	2.20576437784838
895	349	668	3444	2.20574459756268
896	241	415	1073	2.20569377003735
897	143	349	912	2.20567730379433
898	146	247	349	2.2056655961534
899	143	349	4282	2.20563280379433
900	30	349	1592	2.20557105880401
901	152	349	1892	2.20556922010804
902	349	668	3521	2.20556184756268
903	349	1592	3665	2.20548080880401
904	241	349	2734	2.20545302279384
905	152	349	3622	2.20544392038541
906	247	349	1592	2.20536901266424
907	230	349	668	2.20534384756268
908	146	349	2866	2.20534283434695
909	76	668	1083	2.2053218034207
910	143	349	2970	2.20523180379433
911	152	349	487	2.20519542038541
912	241	1073	1083	2.20519291151771
913	143	349	3082	2.20518680379433
914	143	349	953	2.20509186559316
915	152	349	551	2.20506750847011
916	143	349	3787	2.20502830379433
917	349	564	1592	2.20501836919761
918	146	349	763	2.2050042847487
919	143	349	682	2.20499205379433
920	146	349	1374	2.20498658434695
921	143	349	747	2.20492305379433
922	241	349	1892	2.20490389237257
923	146	349	661	2.20490208434695
924	143	349	2479	2.20489327603059
925	143	349	2616	2.20489105379433
926	146	349	2787	2.20478108434695
927	203	349	1096	2.20464368401113
928	349	1487	1592	2.20464280880401
929	146	349	690	2.20458958434695
930	146	349	4783	2.20451008434695
931	349	668	1863	2.20445790869141
932	349	668	3522	2.20440534756268
933	146	349	2493	2.20435058434695
934	349	1397	1592	2.20428905880401
935	143	349	2667	2.20415605379433
936	14	349	668	2.20415584756268
937	349	1592	3045	2.20412780880401
938	349	579	668	2.20405159756268
939	146	349	3751	2.20399233434695
940	146	349	688	2.20398408434695
941	349	1592	2866	2.20397330880401
942	157	349	668	2.20395184756268
943	143	349	1753	2.20389905379433
944	349	1592	3525	2.20385062909951
945	211	349	1592	2.20384155880401
946	146	349	2668	2.20377833434695
947	146	349	3371	2.20376508434695
948	290	349	668	2.20374934756268
949	349	551	1096	2.20373743695137
950	152	349	546	2.20373129875597
951	152	349	379	2.20371542038541
952	349	1083	2463	2.20367152062868
953	314	349	668	2.2036488434114
954	241	349	465	2.20364159264993
955	143	349	358	2.20363955379433
956	146	349	3045	2.20362608434695
957	241	266	349	2.20362261259959
958	241	349	407	2.20359734264993
959	349	725	1592	2.20358680880401
960	11	152	349	2.20358125308886
961	152	349	414	2.20356717038541
962	152	349	842	2.20356292038541
963	349	619	668	2.20355159756268
964	189	349	668	2.20350559756268
965	241	349	383	2.20344425700939
966	349	374	668	2.20344334756268
967	349	1083	1267	2.2034369969561
968	146	349	556	2.20342658434695
969	88	349	668	2.20342059756268
970	280	349	719	2.20339890207701
971	349	668	1046	2.20339609756268
972	152	161	349	2.20334017038541
973	143	349	4329	2.20326255379433
974	349	668	1299	2.20325909756268
975	178	349	668	2.20325684756268
976	349	551	1267	2.20324857932534
977	143	349	1224	2.20323405379433
978	349	668	2657	2.20322559756268
979	152	349	411	2.20320102106039
980	31	349	668	2.20314409756268
981	143	349	911	2.20311480379433
982	152	349	672	2.2030560220345
983	152	187	211	2.20305257826463
984	139	241	349	2.20296759264993
985	280	1096	1204	2.20273420613204
986	56	349	668	2.20271822789675
987	152	349	679	2.20270917038541
988	6	349	2299	2.20261676821075
989	668	815	2246	2.20259215588619
990	280	392	411	2.20244826223342
991	222	349	899	2.20243941346651
992	146	286	349	2.20243058434695
993	349	407	668	2.20242459756268
994	86	349	1592	2.20241555880401
995	143	349	971	2.20240905379433
996	241	349	1984	2.20238259264993
997	143	349	3132	2.20236705379433
998	146	349	2004	2.20236033434695
999	259	349	668	2.20226584756268
1000	6	349	719	2.20222600018459
1001	349	803	1592	2.20221280880401
1002	241	349	2053	2.20220043325238
1003	146	349	3999	2.20214408434695
1004	152	241	1592	2.20213801901251
1005	152	1073	2053	2.20209787348317
1006	152	349	4343	2.20203167038541
1007	349	778	1592	2.20199755880401
1008	349	1592	3914	2.20191455880401
1009	6	349	1120	2.20187498102404
1010	222	349	1592	2.20186501488884
1011	152	349	1299	2.20181617038541
1012	211	349	668	2.20181159756268
1013	349	668	899	2.20179584756268
1014	143	349	3115	2.20176430379433
1015	349	668	1313	2.20171084756268
1016	349	854	1592	2.20164705880401
1017	152	349	407	2.20164167038541
1018	349	410	668	2.20151009756268
1019	152	349	3933	2.20144244320408
1020	143	349	4347	2.20139405379433
1021	241	349	395	2.20137904272462
1022	349	1592	1895	2.20136455880401
1023	668	1083	1592	2.20129994093453
1024	349	913	1592	2.20127830880401
1025	146	152	280	2.2011994361882
1026	152	349	917	2.20115942038541
1027	241	349	879	2.20115434264993
1028	146	349	4603	2.20115208434695
1029	349	668	708	2.20110409756268
1030	143	349	702	2.20107955379433
1031	289	349	668	2.20107559756268
1032	143	349	1727	2.20105405379433
1033	143	349	3464	2.20102230379433
1034	316	349	668	2.20099634756268
1035	349	1592	3396	2.20099030880401
1036	349	543	668	2.20090659756268
1037	139	349	668	2.20089159756268
1038	146	349	3514	2.20086458434695
1039	152	349	710	2.20080152941437
1040	143	349	3563	2.20079130379433
1041	349	668	3094	2.20069834756268
1042	152	349	3342	2.20069142038541
1043	143	256	349	2.20068255379433
1044	349	668	939	2.20065534756268
1045	146	349	2569	2.20064158434695
1046	335	349	1592	2.20058405880401
1047	349	1592	2569	2.20055980880401
1048	146	341	349	2.20053708434695
1049	86	349	668	2.20051684756268
1050	143	349	2836	2.20049530379433
1051	152	349	848	2.20048831871771
1052	143	349	1544	2.20044830379433
1053	146	202	349	2.20041358434695
1054	152	349	639	2.20040699665406
1055	146	349	2138	2.20034308434695
1056	143	349	610	2.20033580379433
1057	349	1592	2493	2.20032230880401
1058	152	349	579	2.20030192038541
1059	143	349	1465	2.20030080379433
1060	79	143	349	2.20030030379433
1061	146	222	349	2.20029895190565
1062	146	349	3271	2.20026283434695
1063	146	349	3053	2.20025083434695
1064	143	349	2048	2.20022780379433
1065	349	1028	1096	2.20019759298824
1066	349	668	2392	2.20018659756268
1067	251	349	1592	2.20012955880401
1068	146	349	1380	2.20012133434695
1069	211	241	349	2.20001309264993
1070	146	232	349	2.20000958434695
1071	7	152	349	2.19999242038541
1072	146	349	2114	2.19998208434695
1073	349	1345	1592	2.19997830880401
1074	146	349	891	2.19993158434695
1075	146	349	651	2.19992483434695
1076	349	1592	3371	2.19991230880401
1077	152	349	677	2.19990497117913
1078	143	349	852	2.19989680379433
1079	335	349	668	2.19989259756268
1080	146	349	1006	2.19987658434695
1081	318	349	668	2.19981684756268
1082	143	349	3425	2.19981255379433
1083	349	812	1592	2.19980630880401
1084	152	349	1388	2.19980467038541
1085	152	349	543	2.19974042038541
1086	349	668	1839	2.19973554063145
1087	6	266	349	2.19962791265402
1088	349	668	2213	2.19962391915352
1089	415	1073	2053	2.19953424187116
1090	349	1592	3514	2.19952555880401
1091	349	617	668	2.19948109756268
1092	349	710	1096	2.1993867723421
1093	146	147	349	2.19938383434695
1094	146	152	1482	2.1993787300029
1095	143	349	352	2.19933230379433
1096	143	349	2390	2.19933155379433
1097	152	349	3191	2.19929342038541
1098	349	351	1592	2.19925955880401
1099	127	146	349	2.19922108434695
1100	349	668	813	2.19904509756268
1101	143	147	349	2.19902730379433
1102	146	338	349	2.19901083434695
1103	349	668	848	2.19897649589499
1104	152	349	3579	2.19896192038541
1105	143	349	2742	2.19888280379433
1106	280	349	1120	2.1988286666529
1107	143	349	766	2.19881280379433
1108	152	349	1007	2.1986894734841
1109	349	1170	1592	2.19862855880401
1110	349	668	679	2.19860359756268
1111	152	349	3507	2.19859992038541
1112	152	310	1073	2.19855465524468
1113	280	392	551	2.19854124624434
1114	6	349	411	2.1985358543416
1115	143	349	830	2.19853480379433
1116	241	349	3342	2.19853359264993
1117	143	349	2321	2.19847880379433
1118	349	750	1592	2.19845505880401
1119	146	349	656	2.19843833434695
1120	152	349	1287	2.19841530925786
1121	241	290	349	2.19839984264993
1122	349	1083	1669	2.1983622532476
1123	146	255	349	2.19834033434695
1124	146	339	349	2.19834033434695
1125	349	1262	1592	2.19832155880401
1126	6	349	1011	2.19830343048389
1127	143	349	675	2.19826330379433
1128	143	349	3415	2.19824355379433
1129	241	349	543	2.19814959264993
1130	143	349	3055	2.19808530379433
1131	146	349	3914	2.19807708434695
1132	143	349	3265	2.19807405379433
1133	146	349	1070	2.19804233434695
1134	349	882	1592	2.19800980880401
1135	349	1592	3531	2.19800364403008
1136	241	349	3799	2.19796610287014
1137	255	349	668	2.19796109756268
1138	143	349	1407	2.19793755379433
1139	349	1592	4783	2.19792105880401
1140	119	241	349	2.1979096806231
1141	280	564	1096	2.19790864542125
1142	72	152	1073	2.19790245232011
1143	152	349	374	2.19786667038541
1144	112	349	668	2.19784484756268
1145	54	143	349	2.19783255379433
1146	146	349	1021	2.19781758434695
1147	143	349	4753	2.19780930379433
1148	152	310	349	2.19780439996074
1149	349	1592	2423	2.19780330880401
1150	143	349	1115	2.19779255379433
1151	143	349	1713	2.19775330379433
1152	349	668	1303	2.19771906629603
1153	6	349	3773	2.19770596216154
1154	6	349	1121	2.1976446089153
1155	152	349	719	2.19763188478293
1156	202	349	668	2.19761359756268
1157	146	349	402	2.19758658434695
1158	168	349	392	2.19758233281119
1159	349	433	668	2.19756509756268
1160	146	349	372	2.19756083434695
1161	146	349	2094	2.19754933434695
1162	152	349	979	2.19754317038541
1163	349	1064	1592	2.19753705880401
1164	6	146	1482	2.1975297342771
1165	349	1592	2657	2.19749605880401
1166	241	349	1299	2.19740359264993
1167	349	668	979	2.19739184756268
1168	143	349	3195	2.19737205379433
1169	349	1592	3173	2.19735890919807
1170	72	349	1073	2.19732693820279
1171	280	349	1028	2.19723643833307
1172	349	688	1592	2.19720555880401
1173	349	668	2100	2.19719784756268
1174	146	349	727	2.19717508434695
1175	349	668	2316	2.19716284756268
1176	349	1220	1592	2.19714080880401
1177	668	1083	1319	2.1971403286898
1178	146	349	1011	2.19712814114695
1179	146	349	2997	2.19709958434695
1180	143	349	2920	2.19709130379433
1181	241	349	374	2.19702834264993
1182	143	349	2042	2.19702830379433
1183	146	168	241	2.19702822087734
1184	349	668	3342	2.19698959756268
1185	152	299	349	2.19696642038541
1186	241	349	848	2.19692049098224
1187	152	349	531	2.19690419854169
1188	143	349	2281	2.19689055379433
1189	143	349	3532	2.19687705379433
1190	146	349	702	2.19685908434695
1191	143	215	349	2.19685105379433
1192	349	1592	2434	2.19679880880401
1193	349	668	2115	2.1967924930487
1194	143	349	1292	2.19678830379433
1195	286	349	668	2.19678334756268
1196	143	349	3624	2.19677630379433
1197	157	241	349	2.19677209264993
1198	146	309	349	2.19676458434695
1199	349	1011	1592	2.19672501410527
1200	143	349	1140	2.19670835166193
1201	146	349	1357	2.19669658434695
1202	146	349	867	2.19668758434695
1203	349	1096	2463	2.19667268716725
1204	152	349	1028	2.19665671345524
1205	146	349	353	2.19665658434695
1206	146	349	1699	2.19664208434695
1207	152	157	349	2.19663417038541
1208	143	349	4206	2.19657155379433
1209	211	668	1083	2.1965665786898
1210	143	152	668	2.19654089928866
1211	152	189	349	2.19654042038541
1212	152	349	994	2.19643567038541
1213	241	349	916	2.19641159264993
1214	349	353	1592	2.19639330880401
1215	196	241	349	2.19637893779018
1216	349	668	1397	2.19636159756268
1217	152	349	4327	2.19629517038541
1218	34	152	349	2.19626762471755
1219	146	349	900	2.19624908434695
1220	6	89	349	2.19621377857828
1221	143	349	1382	2.19617730379433
1222	241	349	2806	2.19614809264993
1223	143	349	1060	2.19613180379433
1224	152	349	754	2.19611667038541
1225	349	668	1413	2.19609509762208
1226	349	668	3622	2.19608359756268
1227	341	349	1592	2.19606805880401
1228	349	668	2101	2.19605250306112
1229	143	151	349	2.19605216134689
1230	663	1096	1204	2.19602100172494
1231	338	349	668	2.19600134756268
1232	152	349	1298	2.19599218444553
1233	224	349	1592	2.19598030880401
1234	247	668	2246	2.19596581342103
1235	143	349	721	2.19593805379433
1236	287	349	668	2.19590809756268
1237	241	349	782	2.19587984264993
1238	152	349	1984	2.19586767038541
1239	152	349	2334	2.19586517038541
1240	349	1096	1995	2.19586385787555
1241	6	14	349	2.1958186331216
1242	6	349	1669	2.1957488695816
1243	349	646	1592	2.19564054897629
1244	82	349	392	2.19559087069439
1245	152	349	1041	2.19558384452509
1246	146	349	1010	2.19556654589513
1247	152	349	1362	2.19556492038541
1248	146	349	868	2.19554833434695
1249	349	1592	2392	2.19553755880401
1250	146	349	409	2.19549983434695
1251	46	241	349	2.19549884264993
1252	143	349	1564	2.19549180379433
1253	152	349	2100	2.19548367038541
1254	146	349	2974	2.19546383434695
1255	146	349	912	2.19544508434695
1256	349	668	1607	2.19536234756268
1257	6	53	349	2.19528666036792
1258	232	349	1592	2.19528480880401
1259	146	349	2423	2.19523883434695
1260	349	668	1388	2.19523659756268
1261	241	349	1728	2.19519634264993
1262	146	349	2159	2.19519408434695
1263	132	146	349	2.19518633434695
1264	72	310	668	2.19518166931562
1265	222	349	1798	2.19514391346651
1266	349	465	668	2.19506209756268
1267	349	1073	1083	2.19504743056678
1268	146	349	659	2.19502658434695
1269	146	349	676	2.19502033434695
1270	143	349	590	2.19498430379433
1271	241	668	1083	2.1949480786898
1272	146	152	241	2.19490203833502
1273	112	310	1073	2.19487372576895
1274	146	349	615	2.19484533434695
1275	349	1380	1592	2.19483505880401
1276	349	1032	1592	2.19481730880401
1277	349	392	1532	2.19479310787288
1278	349	668	3710	2.19477809756268
1279	266	349	668	2.19476611751233
1280	168	349	1298	2.19474173346188
1281	349	668	3769	2.19466859756268
1282	143	349	3174	2.19462830379433
1283	349	646	1096	2.19460348100534
1284	349	1592	2004	2.19459780880401
1285	146	349	3525	2.19453117276552
1286	146	349	1848	2.19446783434695
1287	152	349	390	2.19443042038541
1288	349	392	1120	2.19439247776063
1289	41	349	668	2.19438109756268
1290	6	349	1532	2.19435590218298
1291	349	414	668	2.19435234756268
1292	146	349	736	2.19434233434695
1293	349	661	1592	2.19432480880401
1294	241	349	3521	2.19424109264993
1295	146	349	2903	2.19423758434695
1296	143	349	2061	2.19423080379433
1297	143	349	1196	2.19420230379433
1298	146	349	3702	2.19419808434695
1299	1073	1083	2053	2.19419678811768
1300	146	311	349	2.19419333434695
1301	143	349	1009	2.19417326155056
1302	152	349	739	2.19413938640297
1303	349	867	1592	2.19413794584042
1304	241	349	3191	2.19411384264993
1305	31	152	349	2.19410842038541
1306	152	349	813	2.19407167038541
1307	146	349	4328	2.19407133434695
1308	349	868	1592	2.19403255880401
1309	82	152	349	2.19403062111854
1310	152	349	432	2.19392567038541
1311	152	349	1844	2.19385842038541
1312	241	349	899	2.19385684264993
1313	349	602	668	2.19380984756268
1314	668	1083	2401	2.19380931047706
1315	146	349	1670	2.19379983434695
1316	349	399	668	2.19379534756268
1317	349	668	709	2.19372444114917
1318	349	1592	2138	2.19372205880401
1319	349	668	831	2.19369459756268
1320	152	349	1083	2.19368278033074
1321	349	690	1592	2.19368080880401
1322	349	1592	2267	2.19363630880401
1323	349	668	4992	2.19354834756268
1324	195	241	349	2.19354767759697
1325	146	349	2311	2.19352358434695
1326	152	349	3026	2.19349642038541
1327	6	152	1592	2.19349146581286
1328	349	668	854	2.19343634756268
1329	152	330	349	2.19343306668219
1330	88	349	1592	2.19343305880401
1331	349	668	2493	2.19341984756268
1332	146	349	855	2.19340583434695
1333	143	349	1079	2.19339430379433
1334	143	349	2807	2.19339255379433
1335	241	349	3235	2.19336859264993
1336	152	349	4992	2.19335517038541
